plc,Table,Tag,LogAddr,Address,comment,DataType,IO
P209000AE01-JC5,ET200SP Outputs,Q750.6,%Q750.6,750.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10P1PX1,%Q200.4,200.4,209210AS10 Signaltorch Green,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q200.7,%Q200.7,200.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q0.0,%Q0.0,0.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q130.7,%Q130.7,130.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220ASH01SX102_2,%Q751.2,751.2,209220ASH01 Indication handheld Select CS22 Main+BrakeDrive,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10P1PX1,%Q500.4,500.4,209220AS10 Signaltorch Green,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10M14PX4,%Q802.5,802.5,209230AS10 Indication 230CHB22 Holdback Down,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11PX1,%Q301.0,301.0,209210AS11 Indication Automatic 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS20SX22_2,%Q450.2,450.2,209210AS20 Indication Start Productie,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11P1PX1,%Q600.4,600.4,209220AS11 Signaltorch Green,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q450.6,%Q450.6,450.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX105_2,%Q451.5,451.5,209210ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS11PX1,%Q601.0,601.0,209220AS11 Indication Automatic 209220ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX109_2,%Q452.1,452.1,209210ASH01 Indication handheld Set,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q658.3,%Q658.3,658.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q658.7,%Q658.7,658.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX109_2,%Q804.1,804.1,209230ASH01 Indication handheld Set,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP13PX01,%Q710.2,710.2,209220CWP13 Andon call lamp Station 03,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q804.2,%Q804.2,804.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11PX2,%Q301.1,301.1,209210AS11 Indication Manual 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS01P1PX2,%Q100.5,100.5,209000AS01 Signaltorch Red,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX113_2,%Q804.5,804.5,209230ASH01 Indication handheld Reset,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q804.6,%Q804.6,804.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP26PX01,%Q430.5,430.5,209210CWP26 Andon call lamp Station 06,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS02SX2_2,%Q130.1,130.1,209000AS02 Indication Start,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS20SX1_2,%Q450.1,450.1,209210AS20 Indication Reset Alarm,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q558.2,%Q558.2,558.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX103_2,%Q451.3,451.3,209210ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q10.2,%Q10.2,10.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.5,%Q650.5,650.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.2,%Q650.2,650.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210ASH01SX107_2,%Q451.7,451.7,209210ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10PX3,%Q801.2,801.2,209230AS10 Indication Fault,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q258.1,%Q258.1,258.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q40.5,%Q40.5,40.5,SPARE,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q658.1,%Q658.1,658.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210NCB01JW240:TRIG,%Q258.0,258.0,Trigger RFID reader Infeed roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q550.5,%Q550.5,550.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q650.6,%Q650.6,650.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q804.4,%Q804.4,804.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP26PX01,%Q730.5,730.5,209220CWP26 Andon call lamp Station 06,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q801.6,%Q801.6,801.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK04M1UE141EN,%Q70.1,70.1,Enable Main Movidrive 209220CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX107_2,%Q803.7,803.7,209230ASH01 Indication handheld Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q558.1,%Q558.1,558.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q850.0,%Q850.0,850.0,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS11M14PX2,%Q302.3,302.3,209210AS11 Indication 210CHB21 Holdback Down,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS01P1PA1,%Q100.3,100.3,209000AS01 Signaltorch Hooter,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230ASH01SX111_2,%Q804.3,804.3,209230ASH01 Indication handheld Reset Fault,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210CWP24PX01,%Q430.3,430.3,209210CWP24 Andon call lamp Station 04,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q350.2,%Q350.2,350.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q100.7,%Q100.7,100.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q430.7,%Q430.7,430.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q350.6,%Q350.6,350.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220NCB02JW243:TRIG,%Q658.0,658.0,Trigger RFID reader Outfeed roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10PX4,%Q801.3,801.3,209230AS10 Indication Emergency Stop,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q710.7,%Q710.7,710.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10M1PX1,%Q802.0,802.0,209230AS10 Indication R230.03/04 Ready to Deliver,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK03M1UE133EN,%Q40.3,40.3,Enable Movidrive 209210CR23,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q550.3,%Q550.3,550.3,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q658.4,%Q658.4,658.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220CWP24PX01,%Q730.3,730.3,209220CWP24 Andon call lamp Station 04,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AK03M1UE132SFR,%Q40.7,40.7,Slave free running Brake Movidrive 209210CS22,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q550.7,%Q550.7,550.7,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10PX22,%Q201.5,201.5,209210AS10 Indication Manual 209210ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q350.1,%Q350.1,350.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10P1PX2,%Q200.5,200.5,209210AS10 Signaltorch Red,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS20SX2_2,%Q450.0,450.0,209210AS20 Indication Start,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q0.1,%Q0.1,0.1,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210NCB02JW241:TRIG,%Q358.0,358.0,Trigger RFID reader Outfeed roller,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q0.2,%Q0.2,0.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q0.5,%Q0.5,0.5,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q358.4,%Q358.4,358.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX2,%Q501.1,501.1,209220AS10 Indication Manual 209220ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10PX22,%Q501.5,501.5,209220AS10 Indication Manual 209220ZMS012,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10P1PX2,%Q500.5,500.5,209220AS10 Signaltorch Red,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q730.6,%Q730.6,730.6,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q130.2,%Q130.2,130.2,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209000AS02P1PA1,%Q130.3,130.3,209000AS02 Signaltorch Hooter,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209210AS10PX4,%Q201.3,201.3,209210AS10 Indication Emergency Stop 209210ZMS011,Bool,Output
P209000AE01-JC5,ET200SP Outputs,Q0.4,%Q0.4,0.4,Spare,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230AS10PX2,%Q801.1,801.1,209230AS10 Indication Manual,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209220AS10M14PX1,%Q502.2,502.2,209220AS10 Indication 220CHB21 Holdback Up,Bool,Output
P209000AE01-JC5,ET200SP Outputs,209230NCB01JW244:TRIG,%Q858.0,858.0,Trigger RFID reader next to 209230CR22,Bool,Output
P209000AE01-JC5,ET200SP Safety Inputs,I6000.5,%I6000.5,6000.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210CHB21M14SG1F_CH2,%I5450.7,5450.7,209210CHB21 Holdback closed CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS20F9SH1_CH1,%I6200.0,6200.0,209220AS20 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5500.5,%I5500.5,5500.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS41F9SH1_CH2,%I5550.4,5550.4,209210AS41 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS20XS10,%I6200.1,6200.1,209220AS20 Dummy Plug Connected,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6100.6,%I6100.6,6100.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS40F9SH1_CH1,%I6050.0,6050.0,209220AS40 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5400.2,%I5400.2,5400.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS11F9SH1_CH2,%I5500.4,5500.4,209210AS11 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6050.1,%I6050.1,6050.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5130.7,%I5130.7,5130.7,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5500.3,%I5500.3,5500.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS20F9SH1_CH2,%I6200.4,6200.4,209220AS11 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6100.1,%I6100.1,6100.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS20F9SH1_CH1,%I5600.0,5600.0,209210AS20 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6200.5,%I6200.5,6200.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6150.2,%I6150.2,6150.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS40F9SH1_CH2,%I6050.4,6050.4,209220AS40 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5400.6,%I5400.6,5400.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212DF9K1_CH1,%I29006.0,29006.0,Emergency Stop OK 212STND -> 209230 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6050.5,%I6050.5,6050.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5400.3,%I5400.3,5400.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230AS10F9SH1_CH1,%I6600.0,6600.0,209230AS10 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6100.5,%I6100.5,6100.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS20F9SH1_CH2,%I5600.4,5600.4,209210AS11 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230AS10XS10,%I6600.1,6600.1,209230AS10 Dummy Plug Connected,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6150.6,%I6150.6,6150.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5010.3,%I5010.3,5010.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230AS30F9SH1_CH1,%I6650.0,6650.0,209230AS30 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210CR21M1SG1F,%I5450.2,5450.2,"209210CR21 Stop backwards ""RESET""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK03F9QC3_VS,%I5240.2,5240.2,Safety power switch off Brake 209210CS22 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212DF9K1_CH2,%I29006.4,29006.4,Emergency Stop OK 212STND -> 209230 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK03F9QC2_VS,%I5240.1,5240.1,Safety power switch off Brake 209210CR21 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230AS10F9SH1_CH2,%I6600.4,6600.4,209230AS10 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6150.1,%I6150.1,6150.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6600.5,%I6600.5,6600.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220ASH01F9SH1_CH1,%I6200.2,6200.2,209220ASH01 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5010.7,%I5010.7,5010.7,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230AS30F9SH1_CH2,%I6650.4,6650.4,209230AS30 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209F9K13_VS,%I29018.2,29018.2,Transport Stop 209230 -> 212R230.03/04,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK03F9QC6_VS,%I5246.1,5246.1,Safety power switch off Brake 209210CR23 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5100.7,%I5100.7,5100.7,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AS02F9SH1_CH1,%I5130.0,5130.0,209000AS02 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6150.5,%I6150.5,6150.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6000.6,%I6000.6,6000.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5100.3,%I5100.3,5100.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212AF9K1_CH1,%I29000.0,29000.0,Emergency Stop OK 212STNA -> 209210/220 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK04F9QC2_VS,%I5270.1,5270.1,Safety power switch off Brake 209220CR21 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5500.6,%I5500.6,5500.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5130.3,%I5130.3,5130.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5450.1,%I5450.1,5450.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210CR21M1SG9F,%I5450.6,5450.6,"209210CR21 Stop forward ""SET""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5550.6,%I5550.6,5550.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220CR21M1SG1F,%I6050.2,6050.2,"209220CR21 Stop backwards ""RESET""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212AF9K1_CH2,%I29000.4,29000.4,Emergency Stop OK 212STNA -> 209210/220 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6000.3,%I6000.3,6000.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK04F9QC6_VS,%I5276.1,5276.1,Safety power switch off Brake 209220CR23 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5550.2,%I5550.2,5550.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5450.5,%I5450.5,5450.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5500.2,%I5500.2,5500.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210ASH01F9SH1_CH1,%I5600.2,5600.2,209210ASH01 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220CR21M1SG9F,%I6050.6,6050.6,"209220CR21 Stop forward ""SET""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS10M4SH101F,%I6000.7,6000.7,209220AS10 Key switch 220CS22 Release Belt to Reset Direction,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5130.5,%I5130.5,5130.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210ASH01F9SH1_CH2,%I5600.6,5600.6,209210ASH01 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6100.2,%I6100.2,6100.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I29006.6,%I29006.6,29006.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220CHB21M14SG1F_CH1,%I6050.3,6050.3,209220CHB21 Holdback closed CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5400.1,%I5400.1,5400.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210ASH01F9SH2_CH2,%I5600.7,5600.7,209210ASH01 Deathmans switch CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK01F9SH1_CH1,%I5010.0,5010.0,209000AK01 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6000.2,%I6000.2,6000.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230ZS01F9SG1_CH2,%I6650.6,6650.6,209230ZS01F9SG1 Lightcurtain CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5400.5,%I5400.5,5400.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK03F9QC1_VS,%I5240.0,5240.0,Safety power switch off Brake 209210CR21 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK01F9SH1_CH2,%I5010.4,5010.4,209000AK01 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I29000.2,%I29000.2,29000.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK03F9QC5_VS,%I5246.0,5246.0,Safety power switch off Brake 209210CR23 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AS01F9SH1_CH1,%I5100.0,5100.0,209000AS01 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I29000.6,%I29000.6,29000.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5130.1,%I5130.1,5130.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK04F9QC1_VS,%I5270.0,5270.0,Safety power switch off Brake 209220CR21 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I29000.7,%I29000.7,29000.7,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AS01F9SH1_CH2,%I5100.4,5100.4,209000AS01 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209F9K13FB,%I29006.2,29006.2,Feedback TransportStop 212R230.03/04 -> 209230,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK04F9QC5_VS,%I5276.0,5276.0,Safety power switch off Brake 209220CR23 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS40F9SH1_CH1,%I5450.0,5450.0,209210AS40 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210CS22M4SG10F,%I5550.3,5550.3,"209210CS22 Sensor 1 ""Start SSM outfeed roller conveyor""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS40F9SH1_CH2,%I5450.4,5450.4,209210AS40 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210CS22M4SG11F,%I5550.7,5550.7,"209210CS22 Sensor 2 ""Start SSM outfeed roller conveyor""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5010.6,%I5010.6,5010.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS11F9SH1_CH1,%I5500.0,5500.0,209210AS11 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS10F9SH1_CH2,%I5400.4,5400.4,209210AS10 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212DF9K4_CH1,%I29006.1,29006.1,Gate Stop OK 212STND -> 209230 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5246.2,%I5246.2,5246.2,SPARE,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210ASH01F9SH2_CH1,%I5600.3,5600.3,209210ASH01 Deathmans switch CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5100.2,%I5100.2,5100.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230ASH01F9SH2_CH2,%I6600.7,6600.7,209230ASH01 Deathmans switch CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,212DF9K4_CH2,%I29006.5,29006.5,Gate Stop OK 212STND -> 209230 CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AK04F9QC3_VS,%I5270.2,5270.2,Safety power switch off Brake 209220CS22 CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220CS22M4SG11F,%I6150.7,6150.7,"209220CS22 Sensor 2 ""Start SSM outfeed roller conveyor""",Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5100.6,%I5100.6,5100.6,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6650.3,%I6650.3,6650.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5276.2,%I5276.2,5276.2,SPARE,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5130.2,%I5130.2,5130.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6650.7,%I6650.7,6650.7,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5276.3,%I5276.3,5276.3,SPARE,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5010.2,%I5010.2,5010.2,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I29000.3,%I29000.3,29000.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5550.1,%I5550.1,5550.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220ASH01F9SH1_CH2,%I6200.6,6200.6,209220ASH01 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS11M4SH101F,%I5500.7,5500.7,209210AS11 Key switch 210CS22 Release Belt to Reset Direction,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5550.5,%I5550.5,5550.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230ASH01F9SH1_CH1,%I6600.2,6600.2,209230ASH01 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220CHB21M14SG1F_CH2,%I6050.7,6050.7,209220CHB21 Holdback closed CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220ASH01F9SH2_CH1,%I6200.3,6200.3,209220ASH01 Deathmans switch CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS11F9SH1_CH1,%I6100.0,6100.0,209220AS11 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209000AS02F9SH1_CH2,%I5130.4,5130.4,209000AS02 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS10M4SH101F,%I5400.7,5400.7,209210AS10 Key switch 210CS22 Release Belt to Reset Direction,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS20XS10,%I5600.1,5600.1,209210A20 Dummy Plug Connected,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230ASH01F9SH1_CH2,%I6600.6,6600.6,209230ASH01 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I6100.3,%I6100.3,6100.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220ASH01F9SH2_CH2,%I6200.7,6200.7,209220ASH01 Deathmans switch CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS11F9SH1_CH2,%I6100.4,6100.4,209220AS11 Emergency Stop CH2,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5010.1,%I5010.1,5010.1,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209210AS10F9SH1_CH1,%I5400.0,5400.0,209210AS10 Emergency Stop CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I29006.3,%I29006.3,29006.3,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,I5600.5,%I5600.5,5600.5,Spare,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230ZS01F9SG1_CH1,%I6650.2,6650.2,209230ZS01F9SG1 Lightcurtain CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209220AS11M4SH101F,%I6100.7,6100.7,209220AS11 Key switch 220CS22 Release Belt to Reset Direction,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230AS30F9SH2_CH1,%I6650.1,6650.1,209230AS30 Keyswitch override Lightcurtain CH1,Bool,Input
P209000AE01-JC5,ET200SP Safety Inputs,209230ASH01F9SH2_CH1,%I6600.3,6600.3,209230ASH01 Deathmans switch CH1,Bool,Input
